,structure,exfoliation_en
133,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.111785578032976, 0.0, 0.0], [-2.055892789016488, 3.56091014151959, 0.0], [0.0, 0.0, 26.42557]], 'a': 4.111785578032976, 'b': 4.111785037657861, 'c': 26.42557, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000434737352, 'volume': 386.91524090721475}, 'sites': [{'species': [{'element': 'Ga', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1278869063791397], 'xyz': [-2.055892769137202e-06, 2.373941281316429, 3.3794843966054025], 'label': 'Ga', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Ga', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.2207450936208624], 'xyz': [-2.055892769137202e-06, 2.373941281316429, 5.833314923634653], 'label': 'Ga', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0794731686565191], 'xyz': [2.0558948449092576, 1.186968860203161, 2.1001237814546516], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.269158831343483], 'xyz': [2.0558948449092576, 1.186968860203161, 7.112675538785404], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",65.97091249999998
134,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.6811542332993383, -2.911845683311576, 0.0], [1.6811542332993383, 2.911845683311576, 0.0], [0.0, 0.0, 33.393788]], 'a': 3.3623094502975994, 'b': 3.3623094502975994, 'c': 33.393788, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00001935603926, 'volume': 326.9426626425463}, 'sites': [{'species': [{'element': 'Nb', 'occu': 1}], 'abc': [0.0, 0.0, 0.1002719999999968], 'xyz': [0.0, 0.0, 3.348461910335893], 'label': 'Nb', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0532445671322297], 'xyz': [1.6811542332993383, -0.9706171690009621, 1.7780377869654467], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1472984328677735], 'xyz': [1.6811542332993383, -0.9706171690009621, 4.9188526399186605], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",92.92850000000018
135,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.501821060933306, -2.3657082e-09, 0.0], [-1.7509110345670318, 3.032665875980684, 0.0], [0.0, 0.0, 24.73855]], 'a': 3.501821060933306, 'b': 3.5018212070730117, 'c': 24.73855, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000818211285, 'volume': 262.71977015123747}, 'sites': [{'species': [{'element': 'Nb', 'occu': 1}], 'abc': [0.5238739999999993, 0.1155529999999985, 0.1361950000000007], 'xyz': [1.6321899836980507, 0.35043363872785843, 3.3692668172500175], 'label': 'Nb', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.1905410000000032, 0.4488860000000017, 0.2037888653490491], 'xyz': [-0.11871896389135528, 1.3613212539547062, 5.041441034880719], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.8572070000000025, 0.7822200000000024, 0.0686021346509569], 'xyz': [1.6321878967204375, 2.372211899481716, 1.6971173381694298], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",101.17833333333337
136,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.8615662985641277, -3.2243280621743775, 0.0], [1.8615662985641277, 3.2243280621743775, 0.0], [0.0, 0.0, 30.117971]], 'a': 3.72313316126014, 'b': 3.72313316126014, 'c': 30.117971, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00001002453108, 'volume': 361.5542221377075}, 'sites': [{'species': [{'element': 'Pt', 'occu': 1}], 'abc': [0.0, 0.0, 0.1354219999999984], 'xyz': [0.0, 0.0, 4.078635868761952], 'label': 'Pt', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1798387555897275], 'xyz': [1.8615662985641277, -1.0747781702768133, 5.416378425527501], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0910062444102668], 'xyz': [1.8615662985641277, 1.0747781702768133, 2.740923429967328], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",107.57923333333297
137,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.506697653896822, 0.0, 0.0], [-1.753348826948411, 3.036888647064063, 0.0], [0.0, 0.0, 26.8216]], 'a': 3.506697653896822, 'b': 3.506697130296251, 'c': 26.8216, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000493928253, 'volume': 285.6352960003321}, 'sites': [{'species': [{'element': 'Ta', 'occu': 1}], 'abc': [0.5375760000000014, 0.1255840000000035, 0.1271660000000026], 'xyz': [1.6649239389077475, 0.3813846238529039, 3.41079558560007], 'label': 'Ta', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.8709089999999975, 0.7922510000000003, 0.1886417558808634], 'xyz': [1.6649221855589122, 2.405978067525152, 5.059673719534166], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2042429999999982, 0.4589169999999996, 0.0656902441191346], 'xyz': [-0.08842313469184082, 1.3936798272446973, 1.7619174516657805], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",96.41066666666643
138,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.877498115845859, -2.51102875e-08, 0.0], [-2.4387486013166892, 4.224037204069365, 0.0], [0.0, 0.0, 27.076181]], 'a': 4.877498115845859, 'b': 4.877497825913021, 'c': 27.076181, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999606781768, 'volume': 557.8433397939949}, 'sites': [{'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0279811845064505], 'xyz': [-2.134344722071191e-06, 2.8160262023552107, 0.7576236162910494], 'label': 'Na', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.0, 0.0, 0.0838019999999986], 'xyz': [0.0, 0.0, 2.269038120161962], 'label': 'Na', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1396238154935513], 'xyz': [-2.134344722071191e-06, 2.8160262023552107, 3.780479700213999], 'label': 'Na', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0838019999999986], 'xyz': [2.4387516488738923, 1.408010976603867, 2.269038120161962], 'label': 'As', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",250.03606249999993
139,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.848068380666911, -3.200948618322828, 0.0], [1.848068380666911, 3.200948618322828, 0.0], [0.0, 0.0, 30.977959]], 'a': 3.6961370100097266, 'b': 3.6961370100097266, 'c': 30.977959, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000445120546, 'volume': 366.50468939723163}, 'sites': [{'species': [{'element': 'Sn', 'occu': 1}], 'abc': [0.0, 0.0, 0.1501700000000028], 'xyz': [0.0, 0.0, 4.651960103030087], 'label': 'Sn', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1980981880333834], 'xyz': [1.848068380666911, 1.066985006740001, 6.136677546872441], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1022428119666125], 'xyz': [1.848068380666911, -1.066985006740001, 3.1672736371464314], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",83.2788666666664
140,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.841014634581414, -3.1887304047371106, 0.0], [1.841014634581414, 3.1887304047371106, 0.0], [0.0, 0.0, 30.611133]], 'a': 3.6820288536128873, 'b': 3.6820288536128873, 'c': 30.611133, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.9999925333113, 'volume': 359.40527219869455}, 'sites': [{'species': [{'element': 'Zr', 'occu': 1}], 'abc': [0.0, 0.0, 0.1439809999999966], 'xyz': [0.0, 0.0, 4.407421540472896], 'label': 'Zr', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0965766014872238], 'xyz': [1.841014634581414, -1.0629122607326196, 2.9563191928134054], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1913853985127764], 'xyz': [1.841014634581414, 1.0629122607326196, 5.8585238881326], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",88.91933333333313
141,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.4150524927826627, -2.4509436289836204, 0.0], [1.4150524927826627, 2.4509436289836204, 0.0], [0.0, 0.0, 30.80353]], 'a': 2.830105692334798, 'b': 2.830105692334798, 'c': 30.80353, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00001652217092, 'volume': 213.66646132884088}, 'sites': [{'species': [{'element': 'Ti', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0588683353227904], 'xyz': [1.4150524927826627, 0.8169828436236104, 1.8133525331656337], 'label': 'Ti', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Ti', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1490526646772085], 'xyz': [1.4150524927826627, -0.8169828436236104, 4.591348227964333], 'label': 'Ti', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [-0.0, -0.0, 0.1039609999999982], 'xyz': [0.0, 0.0, 3.2023657823299443], 'label': 'O', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",946.4379999999996
142,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.415450000113351, -2e-16, 0.0], [1e-16, 4.41558650162793, 0.0], [0.0, 0.0, 30.661022]], 'a': 4.415450000113351, 'b': 4.41558650162793, 'c': 30.661022, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 597.7918572410719}, 'sites': [{'species': [{'element': 'Pr', 'occu': 1}], 'abc': [0.0, 0.25, 0.1555084147423644], 'xyz': [2.5e-17, 1.1038966254069824, 4.76804692560076], 'label': 'Pr', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Pr', 'occu': 1}], 'abc': [0.5, 0.75, 0.2955695852576381], 'xyz': [2.2077250000566755, 3.3116898762209472, 9.062465556115317], 'label': 'Pr', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.75, 0.0710765174965931], 'xyz': [7.5e-17, 3.3116898762209472, 2.179278666646426], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.5, 0.25, 0.0710754437026614], 'xyz': [2.2077250000566755, 1.1038966254069824, 2.179245743027063], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.5, 0.75, 0.1868233751337013], 'xyz': [2.2077250000566755, 3.3116898762209472, 5.728195615088668], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.25, 0.2642546248662943], 'xyz': [2.5e-17, 1.1038966254069824, 8.102316866627197], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.75, 0.380002556297334], 'xyz': [7.5e-17, 3.3116898762209472, 11.651266738688795], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.5, 0.25, 0.3800014825034094], 'xyz': [2.2077250000566755, 1.1038966254069824, 11.65123381506965], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",57.25087499999981
143,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[5.394067329684577, 0.0, 0.0], [0.0, 3.8904434937789563, 0.0], [-1.2026229136626934, 0.0, 27.535028]], 'a': 5.394067329684577, 'b': 3.8904434937789563, 'c': 27.56127843249022, 'alpha': 90.0, 'beta': 92.50086736024093, 'gamma': 90.0, 'volume': 577.8312126478356}, 'sites': [{'species': [{'element': 'U', 'occu': 1}], 'abc': [0.0727882185694109, 0.9751550000000009, 0.2432321790257681], 'xyz': [0.1001079599347045, 3.7937854251760217, 6.697404859975538], 'label': 'U', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'U', 'occu': 1}], 'abc': [0.551318781430591, 0.4751540000000034, 0.1469198209742324], 'xyz': [2.7971614839814305, 1.8485597878430595, 4.045441384280476], 'label': 'U', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.5670183164762181, 0.9751550000000009, 0.2173386780285195], 'xyz': [2.7971585020148626, 3.7937854251760217, 5.984426584998269], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.2796911221182389, 0.4751540000000034, 0.3039122030500502], 'xyz': [1.1431809650911122, 1.8485597878430595, 8.368231020524817], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.8929957853012688, 0.4751540000000034, 0.3039202432943232], 'xyz': [4.451377942527903, 1.8485597878430595, 8.368452408876003], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.7311112146987263, 0.9751550000000009, 0.0862317567056772], 'xyz': [3.8399588310727726, 3.7937854251760217, 2.3743938353800096], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.3444158778817561, 0.9751550000000009, 0.0862397969499502], 'xyz': [1.7540884788249853, 3.7937854251760217, 2.3746152237311935], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.0570886835237768, 0.4751540000000034, 0.172813321971481], 'xyz': [0.10011094190123501, 1.8485597878430595, 4.758419659257744], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",57.90412499999942
144,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.4653113503096127, 0.0, 0.0], [0.0, 3.4653113503096127, 0.0], [0.0, 0.0, 21.441347]], 'a': 3.4653113503096127, 'b': 3.4653113503096127, 'c': 21.441347, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 257.4759015498649}, 'sites': [{'species': [{'element': 'Ta', 'occu': 1}], 'abc': [0.5, 0.0, 0.1217430000000022], 'xyz': [1.7326556751548063, 0.0, 2.610333907821047], 'label': 'Ta', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.0, 0.5, 0.1217430000000022], 'xyz': [0.0, 1.7326556751548063, 2.610333907821047], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",1002.0007499999997
145,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.141325950848846, 0.0, 0.0], [0.0, 4.141325950848846, 0.0], [0.0, 0.0, 25.984423]], 'a': 4.141325950848846, 'b': 4.141325950848846, 'c': 25.984423, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 445.64794181603474}, 'sites': [{'species': [{'element': 'Ti', 'occu': 1}], 'abc': [0.7161210000000011, 0.7161210000000011, 0.1151539999999969], 'xyz': [2.9656904812478313, 2.9656904812478313, 2.9922102461419193], 'label': 'Ti', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Ti', 'occu': 1}], 'abc': [0.2161219999999986, 0.2161219999999986, 0.1151539999999969], 'xyz': [0.8950316471493485, 0.8950316471493485, 2.9922102461419193], 'label': 'Ti', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.7161210000000011, 0.2161219999999986, 0.1712555311915231], 'xyz': [2.9656904812478313, 0.8950316471493485, 4.44997616357023], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2161219999999986, 0.7161210000000011, 0.0590524688084777], 'xyz': [0.8950316471493485, 2.9656904812478313, 1.5344443287137906], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",95.66425000000045
146,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.131482244685088, 3.14869441e-08, 0.0], [-1.565741567805557, 2.7119433852650783, 0.0], [0.0, 0.0, 22.187563]], 'a': 3.1314822446850883, 'b': 3.131482649167518, 'c': 22.187563, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000456248921, 'volume': 188.42571790520557}, 'sites': [{'species': [{'element': 'Al', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0471840000000014], 'xyz': [1.5657425395961289, 0.9039802454318796, 1.046897972592031], 'label': 'Al', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'N', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0471840000000014], 'xyz': [-1.8627165976337068e-06, 1.8079631713201427, 1.046897972592031], 'label': 'N', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",499.20775000000003
147,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[6.493406721463952, 0.0, 0.0], [-3.246703360731976, 5.623455446121197, 0.0], [0.0, 0.0, 27.168923]], 'a': 6.493406721463952, 'b': 6.4934069537568995, 'c': 27.168923, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.9999988166168, 'volume': 992.0836396844795}, 'sites': [{'species': [{'element': 'Sc', 'occu': 1}], 'abc': [0.0, 0.0, 0.1395800000000023], 'xyz': [0.0, 0.0, 3.7922382723400627], 'label': 'Sc', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1395800000000023], 'xyz': [3.2467066074353053, 1.8744832742219348, 3.7922382723400627], 'label': 'Ag', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0979650647265883], 'xyz': [-3.246703329295997e-06, 3.7489721718992617, 2.6616053002466935], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1811949352734162], 'xyz': [-3.246703329295997e-06, 3.7489721718992617, 4.922871244433429], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3059284013164574, 0.9791802440803501, 0.0742485309377443], 'xyz': [-1.1925902518230236, 5.506376476307928, 2.0172526199106926], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.0208197559198276, 0.3267481572359555, 0.0742485309377443], 'xyz': [-0.9256631971819095, 1.8374537043185992, 2.0172526199106926], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6732518427637151, 0.6940715986836946, 0.0742485309377443], 'xyz': [2.1182534490049325, 3.903080711615868, 2.0172526199106926], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6732518427638923, 0.9791802440803501, 0.2049114690622603], 'xyz': [1.1925902518230207, 5.506376476307928, 5.567223924769432], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.0208197559199795, 0.6940715986836946, 0.2049114690622603], 'xyz': [-2.1182534490049325, 3.903080711615868, 5.567223924769432], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3059284013161279, 0.3267481572359555, 0.2049114690622603], 'xyz': [0.9256631971819094, 1.8374537043185992, 5.567223924769432], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",75.37180000000009
148,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[6.598061111053494, 4.8097279e-09, 0.0], [-3.2990310471904123, 5.71408822765297, 0.0], [0.0, 0.0, 27.231708]], 'a': 6.598061111053494, 'b': 6.598061088208302, 'c': 27.231708, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000500273377, 'volume': 1026.6872226867217}, 'sites': [{'species': [{'element': 'Er', 'occu': 1}], 'abc': [0.0, 0.0, 0.1398340000000005], 'xyz': [0.0, 0.0, 3.807918656472014], 'label': 'Er', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1398340000000005], 'xyz': [-3.6268064644850995e-06, 3.809394058067945, 3.807918656472014], 'label': 'Ag', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0978227566859396], 'xyz': [3.299033690669546, 1.9046941743947525, 2.663880745826555], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1818452433140613], 'xyz': [3.299033690669546, 1.9046941743947525, 4.9519565671174695], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6772834836927812, 0.6586256550998619, 0.0733561408156781], 'xyz': [2.2959313302616047, 3.7634451054938953, 1.9976130066994278], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3413743449005504, 0.0186568285938692, 0.0733561408156781], 'xyz': [2.1908593326264, 0.10660676627548502, 1.9976130066994278], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.9813431714066662, 0.3227165163062716, 0.0733561408156781], 'xyz': [5.410310409120706, 1.8440306514148377, 1.9976130066994278], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3413743449000947, 0.3227165163071988, 0.2063118591843229], 'xyz': [1.187756982658098, 1.8440306483420599, 5.6182243062446], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6772834836937518, 0.0186568285933772, 0.2063118591843229], 'xyz': [4.407208358146916, 0.10660676788830524, 5.6182243062446], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.9813431714061513, 0.6586256550994267, 0.2063118591843229], 'xyz': [4.302135731203697, 3.763445106953853, 5.6182243062446], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",77.70775000000008
